そう	ソー	ソウ	そう	副詞	*	*	*	*	*	O	O
いう	ユー	イウ	言う	動詞	一般	*	*	五段-ワア行	連体形-一般	O	O
ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	B-C	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	I-C	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O	O
逆	ギャク	ギャク	逆	名詞	普通名詞	形状詞可能	*	*	*	O	O
に	ニ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-ニ	O	O
私	ワタクシ	ワタクシ	私-代名詞	代名詞	*	*	*	*	*	O	O
小説	ショーセツ	ショウセツ	小説	名詞	普通名詞	一般	*	*	*	O	O
的	テキ	テキ	的	接尾辞	形状詞的	*	*	*	*	O	O
に	ニ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-ニ	O	O
なっ	ナッ	ナル	成る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
か	カ	カ	か	助詞	副助詞	*	*	*	*	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O	O
しれ	シレ	シレル	知れる	動詞	一般	*	*	下一段-ラ行	未然形-一般	O	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	終止形-一般	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	B-FAM	B-FAM
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	I-FAM	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O	O
日本	ニッポン	ニッポン	日本	名詞	固有名詞	地名	国	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
たとえば	タトエバ	タトエバ	例えば	副詞	*	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
戦前	センゼン	センゼン	戦前	名詞	普通名詞	副詞可能	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
代表	ダイヒョー	ダイヒョウ	代表	名詞	普通名詞	サ変可能	*	*	*	O	O
的	テキ	テキ	的	接尾辞	形状詞的	*	*	*	*	O	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O	O
作家	サッカ	サッカ	作家	名詞	普通名詞	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
志賀	シガ	シガ	シガ	名詞	固有名詞	人名	姓	*	*	O	O
直哉	ナオヤ	ナオヤ	ナオヤ	名詞	固有名詞	人名	名	*	*	O	O
さん	サン	サン	さん	接尾辞	名詞的	一般	*	*	*	O	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
僕	ボク	ボク	僕	代名詞	*	*	*	*	*	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O	O
大好き	ダイスキ	ダイスキ	大好き	形状詞	一般	*	*	*	*	O	O
です	デス	デス	です	助動詞	*	*	*	助動詞-デス	終止形-一般	O	O
けれど	ケレド	ケレド	けれど	助詞	接続助詞	*	*	*	*	O	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
「	*	*	「	補助記号	括弧開	*	*	*	*	O	O
ある	アル	アル	或る	連体詞	*	*	*	*	*	O	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O	O
以外	イガイ	イガイ	以外	名詞	普通名詞	副詞可能	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
書か	カカ	カク	書く	動詞	一般	*	*	五段-カ行	未然形-一般	O	O
なかっ	ナカッ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連用形-促音便	O	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	B-FAM	B-FAM
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	I-FAM	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O	O
開発	カイハツ	カイハツ	開発	名詞	普通名詞	サ変可能	*	*	*	O	O
許可	キョカ	キョカ	許可	名詞	普通名詞	サ変可能	*	*	*	O	O
前後	ゼンゴ	ゼンゴ	前後	名詞	普通名詞	副詞可能	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
なっ	ナッ	ナル	成る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
突然	トツゼン	トツゼン	突然	副詞	*	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
ゴルフ	ゴルフ	ゴルフ	ゴルフ-golf	名詞	普通名詞	一般	*	*	*	O	O
場	ジョー	ジョウ	場	接尾辞	名詞的	一般	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
買い取り	カイトリ	カイトリ	買い取り	名詞	普通名詞	一般	*	*	*	O	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O	O
開発	カイハツ	カイハツ	開発	名詞	普通名詞	サ変可能	*	*	*	O	O
会社	カイシャ	カイシャ	会社	名詞	普通名詞	一般	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
要求	ヨーキュー	ヨウキュウ	要求	名詞	普通名詞	サ変可能	*	*	*	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

与野党	ヨヤトー	ヨヤトウ	与野党	名詞	普通名詞	一般	*	*	*	O	O
対決	タイケツ	タイケツ	対決	名詞	普通名詞	サ変可能	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
立ち上がり	タチアガリ	タチアガリ	立ち上がり	名詞	普通名詞	一般	*	*	*	O	O
から	カラ	カラ	から	助詞	格助詞	*	*	*	*	O	O
閣僚	カクリョー	カクリョウ	閣僚	名詞	普通名詞	一般	*	*	*	O	O
更迭	コーテツ	コウテツ	更迭	名詞	普通名詞	サ変可能	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
失態	シッタイ	シッタイ	失態	名詞	普通名詞	一般	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
新進	シンシン	シンシン	新進	名詞	普通名詞	一般	*	*	*	O	O
党	トー	トウ	党	接尾辞	名詞的	一般	*	*	*	O	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O	O
とっ	トッ	トル	取る	動詞	一般	*	*	五段-ラ行	連用形-促音便	O	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
万々歳	バンバンザイ	バンバンザイ	万々歳	名詞	普通名詞	一般	*	*	*	O	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O	O
はず	ハズ	ハズ	筈	名詞	普通名詞	一般	*	*	*	O	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O	O
、	*	*	、	補助記号	読点	*	*	*	*	O	O
喜ぶ	ヨロコブ	ヨロコブ	喜ぶ	動詞	一般	*	*	五段-バ行	連体形-一般	O	O
どころ	ドコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	O	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	連体形-一般	O	O
ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	B-FAM	B-FAM
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	I-FAM	I-C
情けない	ナサケナイ	ナサケナイ	情けない	形容詞	一般	*	*	形容詞	終止形-一般	O	O
。	*	*	。	補助記号	句点	*	*	*	*	O	O

ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	B-FAM	B-FAM
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	I-FAM	I-FAM
今年	コトシ	コトシ	今年	名詞	普通名詞	副詞可能	*	*	*	O	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O	O
